OBJECTID,RouteID,FromARMeasure,ToARMeasure,NHS_TYPE,GlobalID,Shape_Length
206,SHS_015._P,0,0.1499513,M21PA,{BD2483E1-5D01-4B68-91ED-209F7A10E302},287.572615740695
207,SHS_015._P,6.3102758,293.5617222,INTERSTATE,{77352516-E74B-4B2D-ABCF-264F72C0D40A},561302.878385333
208,SHS_015._S,0,0.1449165,M21PA,{D2E817E9-D02F-472D-8438-285D55DA8EEA},277.96360222807
209,SHS_015._S,0.1449165,6.3007303,O-NHS,{24317BC8-A305-48DD-A3A0-C8E3ECF20DF7},11831.472682071
210,SHS_016._P,47.9152038,48.7530676,M21PA,{E88113F8-A2BB-4624-83CA-EED5AC068350},1730.09809280809
211,SHS_016._P,52.5328758,79.4059377,M21PA,{1647B2C7-82EB-4DD7-B192-6ED3DF8C96CE},55267.3159877326
212,SHS_016._P,50.3278974,50.4671585,M21PA,{28BEA396-0326-4F27-9F06-E14D807C4DA9},289.059409269845
213,SHS_016._P,50.4681585,52.5328758,M21PA,{B6DE1688-D2AF-4F43-B0DE-0A9ED78534DA},4248.94952670118
214,SHS_016._S,47.9151321,48.752996,M21PA,{522B4F53-1FBE-41CA-BD15-8BBBEAF4AFCF},1730.09809280809
215,SHS_016._S,50.3278258,50.4713799,M21PA,{79B50640-7EC7-4F6F-9BAA-4BFD6FDFCB17},297.906700697121
216,SHS_016._S,50.4723799,58.8721691,M21PA,{66C97D5B-7E3B-4BF5-8AC6-FB44AC08334C},17282.0785186805
217,SHS_016._S,63.127736,79.4095882,M21PA,{14C863AC-A40A-4F2C-A0BF-D8E54BE773A8},33480.7163695273
218,SHS_017._P,0,26.5093756,M21PA,{AF93902F-86B0-4B7D-94B6-6CEAC7B34E3F},53590.5612586881
219,SHS_017._S,0,26.5212764,M21PA,{50B45F51-FE26-4AB3-BB7B-D00D3F702094},53614.5526440434
220,SHS_018._P,90.5065063,114.4801812,O-NHS,{7299435F-F0A5-4AB9-8D75-48CA5B2EB1DB},46792.1686652162
221,SHS_018._S,90.4958661,90.4958682,O-NHS,{9FC728EE-C3BE-4B8B-A422-CD524AD31F88},0.00407185771533115
222,SHS_018._S,90.4968682,114.4729102,O-NHS,{A6496AC9-12F5-4B64-8A6B-E0189D144366},46796.8117819708
223,SHS_022._P,0,2.1239254,M21PA,{9880AA1D-E3EB-4161-9321-F956FE2A70F7},4107.27325558049
224,SHS_022._P,2.1249254,14.7317748,O-NHS,{C9302C58-ECE8-4E67-9C9E-A5F457CF08E6},24387.1929923463
225,SHS_022._S,0,2.1271292,M21PA,{1B15A851-F7F6-4867-9BAE-E90F5E230C73},4113.52013473568
226,SHS_022._S,2.188136,14.7270674,O-NHS,{618CC83D-4314-4A26-8722-4CBF6EAD39CC},24255.797243703
227,SHS_023._P,11.8317317,19.9459248,O-NHS,{1EE5EF02-9FAD-4749-AEF7-5E01381E3013},15836.7550944128
228,SHS_023._P,19.9469248,20.6572316,O-NHS,{EB971C7F-385A-46B0-8A70-D4EEE12F8B6B},1385.07441477104
229,SHS_023._P,31.1976907,31.9084567,M21PA,{43D169CF-540A-4AD8-9956-AA44D96F0CE3},1390.54919066578
230,SHS_023._P,20.6582325,23.3434126,M21PA,{4E4FCD69-C34A-4248-8A0B-9697DD25AB04},5245.90793426612
231,SHS_023._P,8.758977,11.8307317,M21PA,{74F05E1D-85B2-4F5B-A82A-203CC4D91645},5981.96105471959
232,SHS_023._S,11.8295564,20.653054,O-NHS,{8F4610FE-25EE-4EE3-848E-6D1AC5ABA538},17218.4162666503
233,SHS_023._S,31.2936891,31.9067697,M21PA,{DA2A87AD-CBA9-49EA-8FB5-95452AD16352},1199.44677522162
234,SHS_023._S,20.6540549,23.1895081,M21PA,{5F888658-81A4-4021-8FE9-D49B2D4041D2},4953.55618389996
235,SHS_023._S,8.809769,11.8285564,M21PA,{306943CD-E256-467A-AFDC-5BC698FD4C4F},5878.82403715813
236,SHS_024._P,0,13.6770224,O-NHS,{2524C0C8-F2AE-414D-8789-F73EED7EEDCE},27901.6315555801
237,SHS_024._S,0,13.9914089,O-NHS,{68472FC5-E743-40ED-8379-DF2BD090301D},28544.2470235436
238,SHS_025._P,58.7581038,71.9699791,M21PA,{0ACA684F-BBED-4DF4-B441-37BCAA29AC10},26609.8119770494
239,SHS_025._S,58.7581039,71.9563517,M21PA,{3820D75D-8492-428E-8AA0-BA37BADF1313},26582.3517877756
240,SHS_027._P,0,4.7985841,M21PA,{51F8BE73-EECD-433E-8AD3-BAB0B39BBC5C},9342.12055137254
241,SHS_027._P,9.2327098,19.9466732,M21PA,{2DC41345-8EAB-4332-9583-1B95FBE704EE},20908.1772562179
242,SHS_027._S,0,4.7835038,M21PA,{162800C7-7CBA-4DA0-A89D-711333ADCE95},9312.77451652785
243,SHS_027._S,9.2312632,19.9624934,M21PA,{A918E9DF-C31D-4D1A-9263-868C4A6DDEB9},20941.7646327293
244,SHS_033._P,241.2647664,241.2647725,M21PA,{66859742-63A7-4CE8-B896-B0C9A7CAF8D0},0.0122999995946884
245,SHS_033._P,241.2657725,254.3208636,M21PA,{12F1B398-D052-4453-8AA0-0ACCE76A1169},26400.4735931043
246,SHS_033._P,0,11.3133049,M21PA,{F03BD238-F9C6-43DC-8324-FF4C7B3A536E},22112.4287308857
247,SHS_033._S,241.2795828,241.2795889,M21PA,{634F3422-DD66-4AA0-91DA-BDD72DEC71D1},0.0122999995946884
248,SHS_033._S,241.2805889,244.6995889,M21PA,{81E31994-033C-4CE7-92DA-49458D2B4D2E},6907.76440014603
249,SHS_033._S,0,11.3076797,M21PA,{CB7F51B7-F5AD-4DFF-8CB3-F74C6437E533},22101.6792561568
250,SHS_034._P,0,1.657117,M21PA,{43250B62-C074-4CA5-8149-03783FA5560F},3221.49853695917
251,SHS_034._P,6.203734,11.4230137,M21PA,{0910B0C0-A65B-4E31-891B-BDD6C9F93552},10178.660720889
252,SHS_034._S,6.2858083,11.4225109,M21PA,{7F0F5661-E34F-4952-9C3C-711748DDC906},10018.1098468435
253,SHS_034._S,0,1.657117,M21PA,{33FF7B17-726E-4C65-9992-F60343D55B0F},3221.49853695917
254,SHS_035._P,40.9400928,52.8398343,M21PA,{9D5A09FF-727D-4A0E-B761-85EAA9DBAD55},24221.8012908561
255,SHS_037._P,0,21.579628,O-NHS,{8A2F76C6-D9C7-4402-BD57-1022155562AC},44175.1768811976
256,SHS_037._S,0,21.5187367,O-NHS,{D3E4DDCF-D590-4416-AD8A-450A9D8FA34E},44050.3864720009
257,SHS_038._P,0,8.997545,M21PA,{715DDDC6-F3A7-4C17-8234-3A340A430F74},17472.7977656666
258,SHS_038._S,0,8.9960286,M21PA,{85F3825E-58B3-4838-8D02-8AAB97BFC3AD},17469.8439832594
259,SHS_039._P,0,12.9577072,M21PA,{9BB49D8D-4C9B-483E-A9B1-E3ADCD782142},25174.5442797247
260,SHS_039._P,12.9587072,13.2200327,M21PA,{0134C51B-5383-426F-946B-0318118E9297},510.276737886787
261,SHS_039._P,13.2210327,20.9459566,M21PA,{8FC350CE-AFB2-49C9-82AC-FAFCBCD312F5},15009.3837169105
262,SHS_039._S,0,12.9450536,M21PA,{D58242BA-7B2E-4281-A726-47FD3C4928A8},25149.9766713093
263,SHS_039._S,12.9460536,13.2073764,M21PA,{F6BF2B17-3A5B-46DF-AB65-6ACB3892D4FD},510.270996369781
264,SHS_039._S,13.2083764,20.9314675,M21PA,{2D038FD7-6D00-4787-A44F-8E3B2D85FDE4},15005.838231889
265,SHS_041._P,14.1950673,16.8306852,M21PA,{AD014EAD-580A-4F08-B871-8E0E0B77B459},5218.67491106579
266,SHS_041._P,40.3414668,40.3414689,O-NHS,{C138D75A-53FF-447C-A160-E697E48B40EA},0.00421069734996342
267,SHS_041._P,40.3424689,183.7813316,O-NHS,{4C39B084-D704-4A93-961B-8DA60BEF79D7},287900.067433577
268,SHS_041._S,40.3405532,40.3405553,O-NHS,{6FB25526-C557-4896-BBD7-93E59D3DE499},0.00421069734996342
269,SHS_041._S,40.3415553,183.7832296,O-NHS,{F989B3DA-78D2-4076-8960-D867BE94BA47},287906.124417259
270,SHS_043._P,8.0136976,9.0205237,O-NHS,{7FD4DF92-4511-4B9C-9A81-8B004264E8F3},1992.16200244854
271,SHS_043._P,96.4607259,97.4207838,M21PA,{E61AE4B5-A79E-4AB3-8697-64B7602B60C8},1926.93502967258
272,SHS_043._S,8.0136976,9.0099761,O-NHS,{87CDADB8-0A40-4D1D-863A-7F1952EE7197},1971.29044351083
273,SHS_044._P,0,1.8148417,NISR,{1D0320EB-2F90-42C9-ADD4-94AF0FC23141},3841.81632347741
274,SHS_044._S,0,1.7686505,NISR,{8ACD4E69-1393-47B8-BDC9-F854105B2429},3743.63272240038
275,SHS_047._P,0,2.3180827,O-NHS,{1A87FED1-AB2A-47EA-BB1F-FC6B9D2959D9},4485.28429525923
276,SHS_047._P,2.3190827,3.4283992,O-NHS,{8FB7FFEA-80FA-4FA2-ABC0-16B497E53DCC},2157.5722236311
277,SHS_047._S,0,2.1434499,O-NHS,{7400B08F-6AE9-4663-9DEC-2E8253E5CAFA},4145.24695403626
278,SHS_047._S,2.1444499,3.2522591,O-NHS,{888C00A2-EBFE-4A98-B3B8-C590177935B2},2154.64439951786
279,SHS_049._P,26.258846,62.7625186,M21PA,{B0A32774-1AAD-4EF1-A659-BFE4DC507790},74258.1368881213
280,SHS_049._S,26.2589036,62.7673435,M21PA,{85107BB4-29D6-4FED-B9A5-1B3B68DF2E82},74267.822594177
281,SHS_050._P,0,5.6793111,INTERSTATE,{3800DC01-FC4D-428A-9F24-22A866496823},11692.8872859496
282,SHS_050._S,0,5.4722154,INTERSTATE,{AD2463D6-0D42-4591-89EA-7F03E7F6EAD7},11266.5512120667
283,SHS_051._P,0,8.6851608,M21PA,{F35EB0B3-364C-4C5B-BC37-73E684BE4909},17901.1992865111
284,SHS_051._S,0,8.8372591,M21PA,{DB0FD5C1-CCC2-4FFA-813E-C10981C776F8},18214.9877432539
285,SHS_052._P,0,17.2150308,M21PA,{9BEF91A6-37B4-4ADB-99A2-01865552DF69},32934.5724484748
286,SHS_052._S,0,17.2588217,M21PA,{A34A9411-58D2-4476-8590-8AFBA44FBA4D},33018.506388283
287,SHS_053._P,0,7.4461617,O-NHS,{420C0DAA-083C-4976-9C10-844C83579480},15431.5401948612
288,SHS_053._S,0,7.446853,O-NHS,{133CDF2C-33C7-457D-931A-857249601986},15432.9682545495
289,SHS_054._P,0,6.3153333,M21PA,{89DD05BA-29CE-4F80-AAED-19E4AE5152BB},12070.6241570755
290,SHS_054._P,6.3173211,9.394893,M21PA,{B8E51815-4165-4DCC-B540-FDEBE731BE62},5910.42627047469
291,SHS_054._S,0,6.3467188,M21PA,{09C22FFE-A596-4A28-BB67-1045C273F721},12131.4119065475
292,SHS_054._S,6.3477188,9.4074376,M21PA,{6B7AFEA3-044E-4F76-8AA3-8403CC4D5645},5876.18561120091
293,SHS_055._P,4.5580314,17.6487761,O-NHS,{D0ADAE7D-1A3F-4910-8BD3-6175A57DDF4F},25413.654884926
294,SHS_055._P,0,4.5580314,M21PA,{658993FC-59EE-45BC-9A28-9A245339A32A},8831.18367839387
295,SHS_055._S,4.5649146,17.661963,O-NHS,{1DF855BA-4FA2-42FB-AEAF-5EE9E25F5EF4},25426.1729796698
296,SHS_055._S,0,4.5649146,M21PA,{C170EC48-F7FF-4D8E-B6F6-2AFB1273628F},8844.61549997069
297,SHS_056._P,0,9.8181096,M21PA,{96760FC8-05B4-4073-A172-1127333D1D20},18820.4383141533
298,SHS_056._S,0,9.8380415,M21PA,{225A4B6D-9FCF-46A2-9827-4D5D8EA9F8BC},18858.0213197874
299,SHS_057._P,0,16.3495856,O-NHS,{523433AA-435F-44BF-A9FC-458663DD7CB9},31797.6023376748
300,SHS_057._P,16.3505856,24.1385299,O-NHS,{70CC8C45-96FA-4CB5-9C52-451F30FAB45D},15174.1489755147
301,SHS_057._S,0,16.4437496,O-NHS,{77F9848A-35B9-4469-B773-9BDCF93B6812},31980.9587651621
302,SHS_057._S,16.4447496,24.1164582,O-NHS,{60C0AB05-551E-45E4-9A69-2FB756C20FA5},14947.3941066181
303,SHS_059._P,13.3946984,15.0309718,M21PA,{775E4918-7029-466E-99C2-6640B52C9884},3314.2271183546
304,SHS_059._S,13.3957454,15.0333699,M21PA,{6B6D1EA5-25C6-40C8-B29E-24A35CD2F464},3316.95635493634
305,SHS_060._P,52.8388111,70.9718096,O-NHS,{8BB7817B-8066-4356-9A45-3920D80419A9},35148.3082164136
306,SHS_060._S,52.8383435,71.2455623,O-NHS,{57F1D6B2-8EA9-411F-B5A4-5CAAE422C961},35680.2664736789
307,SHS_061._P,0,7.0579902,M21PA,{35E032A3-C8E9-4DFD-AC89-90D0E83B7BFE},14375.4404795766
308,SHS_061._S,0,7.0618016,M21PA,{3707AF4A-5EE0-4069-A8E1-643F18D6AC86},14383.2025297713
309,SHS_062._P,0,36.4626077,MSC,{A8E13BCA-A719-4A85-8A9F-6DF8074B228B},70885.9183411267
310,SHS_062._P,36.4626077,46.1376876,M21PA,{0DBBA61D-586E-4CDB-A5E2-B5ADF73DCCA4},18794.1993375349
311,SHS_062._S,36.4143057,46.0895367,M21PA,{292737D4-5080-4D3E-9858-2C961ABEFAC8},18794.5166162143
312,SHS_062._S,0,36.4143057,MSC,{9BF6EB20-F1D5-4287-A168-98D49D24A938},70791.3403735585
313,SHS_063._P,4.015745,7.9926001,M21PA,{57D9AFB0-A100-4BAE-BF56-0BFD738C0244},7955.02790146907
314,SHS_063._P,7.9936001,12.5002606,M21PA,{92BE473A-B603-4B4A-85D3-DD7E94E9E3E7},9019.82018470877
315,SHS_063._P,0,2.0122144,M21PA,{073DBD6A-86E1-4377-A33B-AC2B6CA8D8F6},4021.50717350829
316,SHS_063._S,4.0174449,7.9929692,M21PA,{172A07B2-6E5A-4220-AB9C-970C76E5EF21},7952.3697279076
317,SHS_063._S,7.9939692,12.434285,M21PA,{DF545E8A-556A-484D-AA13-40F288616FCC},8888.97656683788
318,SHS_063._S,0,2.0132472,M21PA,{CFBDBFD4-8F39-4F80-B217-8C04F1FA7367},4023.56500010103
319,SHS_065._P,0,64.557231,O-NHS,{F6566427-2312-4812-9F98-0C299540FA5D},128485.070231697
320,SHS_065._P,64.5592351,94.6074039,M21PA,{6C20DBDA-B877-4A88-95A0-4F55CDB561CA},62223.8975633306
321,SHS_065._S,0,64.55325,O-NHS,{BE2E2BDB-6EB1-4F3B-843C-D378B97F4939},128477.028142959
322,SHS_065._S,64.5552541,94.6204301,M21PA,{346CE7BF-2B44-48C5-A91C-5D01221769D2},62258.8892091428
323,SHS_066._P,0,3.2204741,M21PA,{E3691E04-C818-478E-B02C-222657C68304},6257.38114643893
324,SHS_066._P,3.2214741,4.4529548,M21PA,{D95166BF-38A7-4D17-A6BA-5F24C9D7AB3D},2392.14288504424
325,SHS_066._P,4.4529548,6.1430353,IC,{6FDD6ADE-AA63-45E7-A141-F0E186BAE607},3283.53751520348
326,SHS_066._P,6.1430353,6.244197,M21PA,{6A6F0A35-CA2F-4877-B644-CD7F62387985},196.50850844331
327,SHS_066._S,4.4427237,6.1405949,IC,{F60A4326-C075-463F-B5C5-C6CE86FF79FB},3298.67866684757
328,SHS_066._S,0,3.2177879,M21PA,{12BB49B0-7CB1-4959-AA97-62E88907015A},6252.17984319317
329,SHS_066._S,3.2187879,4.4427237,M21PA,{2E5A8CDE-DB2E-4D60-9718-5430B0D86AC0},2377.48802075237
330,SHS_066._S,6.1405949,6.2417566,M21PA,{E0D3D957-079E-431C-AEAE-CFA5F09395DD},196.50860843539
331,SHS_068._P,1.1228119,4.2771284,M21PA,{3D19D365-4AD3-444D-A284-9E688653EB92},6330.05609586261
332,SHS_068._S,1.1508712,4.2804173,M21PA,{74F65FB5-EED3-42E2-A43D-F553D7647DAB},6280.31745861352
333,SHS_068._S,4.2814173,21.1116084,M21PA,{E3B4B921-B7D7-40AE-8D60-C722A66E9368},33768.443445331
334,SHS_068._S,21.6223916,22.0177306,M21PA,{2B053B90-18BE-4FA7-972D-1922B45A2E51},793.64340977993
335,SHS_070._P,0,21.4644067,O-NHS,{B0F7CD2D-9492-4871-ADCB-464E09C52F29},44513.7553062409
336,SHS_070._P,21.4654067,52.6758939,O-NHS,{69764C1A-4624-485A-B6E4-C7BEF74420B6},65070.4313444414
337,SHS_070._S,0,21.4301603,O-NHS,{64B8179A-8BA5-4E43-8282-7584D2B31DBC},44442.8281208689
338,SHS_071._P,0,16.4791809,O-NHS,{CCD89FA0-E24E-4FFB-80A7-8E32C4BCE32F},32042.0933030343
339,SHS_071._S,0,16.529824,O-NHS,{7A61B762-4DF2-4632-8233-C39E58524C24},32141.1794788914
340,SHS_072._P,0,7.2648252,M21PA,{9B49742A-3927-4ABA-B145-94B9CF413768},14102.1722846884
341,SHS_072._S,0,7.2762937,M21PA,{6B54B409-53C0-46D4-95FB-482EF51C6F4D},14124.4684716863
342,SHS_074._P,39.9256725,53.8353563,M21PA,{E11C8368-12CC-4024-BC8D-BC9FCB0D0F40},26891.974778306
343,SHS_074._P,28.335911,32.9899767,M21PA,{6FB85344-A508-47B9-82E9-5231AD91E639},9011.9668445824
344,SHS_074._P,32.9909767,33.1218899,M21PA,{0C10B4EA-7D70-4483-8F77-841388FE61CB},256.072048880003
345,SHS_074._P,33.1228911,39.9256725,O-NHS,{74FA1BC1-D288-4777-B08A-BBCF18AE7A7C},13155.192046375
346,SHS_074._S,28.8264801,33.0005906,M21PA,{1692E06C-690D-4323-BBBF-20C716230C19},8083.50627581065
347,SHS_074._S,33.0015906,33.1389008,M21PA,{9976AA23-6A1A-43FC-BE11-E3C266253415},268.500844582659
348,SHS_074._S,33.139902,39.9405921,O-NHS,{DE91457C-C4B0-45E3-BE1F-0EF7E5976AD3},13151.1523152647
349,SHS_074._S,39.9405921,53.8555682,M21PA,{FA602B3A-6C98-4E3B-9687-FC0944FB9BAC},26902.309784938
350,SHS_076._P,0,12.0176218,M21PA,{9474752D-59C4-4D98-96AB-B499B45C45E7},23130.1007434855
351,SHS_076._S,0,12.0059852,M21PA,{E37BB632-FC74-498E-932D-51EBD73D8F4A},23107.8024133329
352,SHS_077._P,0,0.3708343,M21PA,{9AEB36C4-9AB2-401F-8566-BA07D1A93B3B},755.592731279882
353,SHS_077._S,0,0.3676732,M21PA,{2BD19E6E-4944-45FD-BE2A-15D230B74A5A},749.165103871285
354,SHS_078._P,108.1630537,114.4453385,O-NHS,{4F2EDA63-CAEA-48E1-8BA4-C457E2BE9751},12048.9673276741
355,SHS_078._P,0,16.5400103,O-NHS,{C192C38F-DDE3-4046-8DE1-87E214F6B7C3},31786.5076745222
356,SHS_078._P,16.5400103,23.2014796,M21PA,{C3AF55D5-66B2-4046-BC68-5CE98CAB1BE4},12808.7268739538
357,SHS_078._S,0,16.5467417,O-NHS,{DD0AE591-944A-45E6-AC68-D3D3C0A9B07C},31799.6708933058
358,SHS_078._S,108.1701166,114.491171,O-NHS,{FABE30C4-99EE-4F19-B6B0-7B04909F9E0D},12123.5130144107
359,SHS_078._S,16.5467417,23.2037198,M21PA,{D477A565-48A7-4755-9E64-788BA0CE1127},12799.986515557
360,SHS_079._P,71.3203206,85.9522485,O-NHS,{CEE22DCF-0787-4387-94A3-0C5804546727},28377.0929587357
361,SHS_079._P,85.9532485,86.7038731,O-NHS,{398BDEFA-ADC8-45CE-89D3-D9B94F00ADAE},1460.45070705938
362,SHS_079._P,88.7233533,95.1458166,O-NHS,{3B3F6D8A-32A2-42F2-8B06-7DEEAEF8BADB},12486.3139710276
363,SHS_079._S,71.3203268,85.9516299,O-NHS,{021F1AFC-40BB-4AC2-853A-B25315609917},28375.8766160567
364,SHS_079._S,85.9526299,86.7035989,O-NHS,{51CFA816-FED8-4ECE-A9AB-40660F8D8A1F},1461.11350641989
365,SHS_079._S,88.7219337,95.1536008,O-NHS,{B1FB9FAF-F57A-407D-89F0-3441FF16EE27},12504.1407378982
366,SHS_080._P,0.9723625,204.048582,INTERSTATE,{93E9885D-A5A2-4E0F-B5D5-9B00892A97DE},419305.008269193
367,SHS_080._P,0,0.2516906,NISR,{470D5540-B58E-4CD6-8AAD-ECF29E8A3A2F},512.742442946855
368,SHS_080._S,0,0.2973399,NISR,{5B27E070-2D11-4E85-BBD9-AA6BF533B2BA},605.685502079835
369,SHS_080._S,0.9104851,203.9522071,INTERSTATE,{AB85DC4F-5B35-4257-B932-65AB1618AB41},419236.886609711
370,SHS_082._P,0,41.9528496,M21PA,{69E7301F-CA4B-4DEB-82A7-94BBF6944B44},85168.2377101479
371,SHS_082._S,0,41.739795,M21PA,{5EEC05C1-B441-456D-B250-F655628966B8},84734.321844134
372,SHS_082._S,41.739795,41.9640181,INTERSTATE,{0ED33457-82DD-4463-BAF7-BC73F9E94AFA},456.562621941423
373,SHS_083._P,0,10.9185564,M21PA,{E4F1B5F9-993A-41C7-B50B-3DAB10D2410B},21271.1258644796
374,SHS_083._S,0,10.9080023,M21PA,{A0AC01FA-51CC-4D4B-90A5-B61B71BE2F08},21250.6557195838
375,SHS_085._P,0,24.2295793,M21PA,{429E95CA-E055-4DE2-AA2C-F090B784C54E},49052.3916505327
376,SHS_085._S,0,24.191093,M21PA,{BD8F7F22-0EB4-4564-BF49-8835A35D3861},48974.133184753
377,SHS_086._P,16.5173541,88.2029976,O-NHS,{51414CA0-8A16-40F4-9EE8-0F2CB31249D3},138301.928105966
378,SHS_086._P,5.9067115,9.9479484,M21PA,{DECEBB7A-2D48-4709-A691-E94479FB8CC5},7762.47957129022
379,SHS_086._S,16.4968908,88.1883207,O-NHS,{CECDC7BD-6494-4AC5-9FA9-AF527FCBA4A4},138311.942439996
380,SHS_086._S,5.9067234,9.937738,M21PA,{4D8C029A-5984-4CD7-9860-65ADF2610F69},7742.87467665303
381,SHS_087._P,5.1121994,9.2329181,O-NHS,{0BA5B760-9B9B-4706-A34D-978CEC5602CA},8351.68975186169
382,SHS_087._P,0,5.1121994,M21PA,{3752579D-3C5B-430B-B01C-A3475F359023},10354.3003029942
383,SHS_087._S,5.103814,9.2159006,O-NHS,{36A65BF6-AE45-48B3-85CB-B4B3322F2255},8334.14112535923
384,SHS_087._S,0,5.103814,M21PA,{A2FBBAE9-A3E7-4E81-9308-87FB87AF26C9},10337.3147904739
385,SHS_088._P,0,12.302612,M21PA,{1FB77A55-20C3-42A5-88F6-6DA13695FCE8},25172.8520723065
386,SHS_088._P,12.302612,39.6359504,O-NHS,{A94C6020-6B01-4138-8368-90E70CB0B406},56065.2153435263
387,SHS_088._P,39.6369504,121.6514421,O-NHS,{AE9CDD41-AF6A-4155-B262-DA9B5AB7530C},168990.417081237
388,SHS_088._S,12.3024195,39.6374563,O-NHS,{4306AD5B-EC01-4A98-AF47-CE1332CE8FAE},56068.6922140651
389,SHS_088._S,39.6384563,121.6424847,O-NHS,{A00BE1E9-B8D9-4925-895B-3D835C9399D0},168968.936631738
390,SHS_088._S,0,12.3024195,M21PA,{E5226AE3-3C01-469C-9B5B-06455167A11B},25172.4627001959
391,SHS_089._S,28.8304796,39.976988,M21PA,{6583C1A1-E4C0-4B07-939D-AD4A388EBB47},23040.4631227509
392,SHS_090._P,0,3.3027112,M21PA,{2890364A-0872-4C88-AF69-3916C91178BD},6407.29456973234
393,SHS_090._P,3.3037112,10.967834,M21PA,{C7E6CCAF-9B6A-4328-9002-3AC187A3D7CF},14852.4210499856
394,SHS_090._P,11.318812,12.1049904,O-NHS,{96550010-02CB-49CF-812F-3FF67EEC9DBB},1531.12478808133
395,SHS_090._S,0,3.2893252,M21PA,{046B4702-CA09-454E-B1F1-CB7031CD26FA},6381.22861476126
396,SHS_090._S,3.2903252,10.9565962,M21PA,{7C1EB551-92B5-4631-9CDD-903374555D7B},14856.6248228942
397,SHS_090._S,11.3059412,12.1039858,O-NHS,{E0C096C1-FAAC-4E7E-A733-78B0AA955AF4},1554.20912638757
398,SHS_091._P,0.3433786,59.1911221,O-NHS,{36916B5B-510F-476B-87C8-5F5F98337A08},114030.040387639
399,SHS_091._P,0,0.3433786,M21PA,{FFC3A4EC-CB78-4BB1-BDD1-A210724112E2},664.871154409524
400,SHS_091._S,0,0.3396658,M21PA,{3DB9DEDC-F194-4447-A57A-1FB79A73EC1E},657.618425338808
401,SHS_091._S,0.3396658,59.5276147,O-NHS,{9E27B0C3-49D4-4856-99FC-C2B07BD67ADD},114692.856923445
402,SHS_092._P,0,0.9894055,M21PA,{3D9AD301-1E91-4240-8283-E006131376F8},2007.63070818607
403,SHS_092._P,7.9197084,25.9192492,O-NHS,{CF9B2BFF-D575-467A-9459-C7AFD5E935A5},36579.2332037647
404,SHS_092._P,25.9192492,26.2362159,M21PA,{82506689-B272-4D72-8F12-ED44CEBC9A13},645.049061063668
405,SHS_092._S,0,0.9894055,M21PA,{55EF3CD2-8905-4A76-8A16-7F45C556A7EF},2007.63073844779
406,SHS_092._S,7.9088062,25.8664746,O-NHS,{8DA29D08-D546-4BBA-BFB9-0858813C31D1},36494.0744687494
407,SHS_092._S,25.8664746,26.2198945,M21PA,{966EF39C-F879-4FBD-85EC-0C1855971AF8},719.22939229852
408,SHS_095._P,93.6656903,116.7280021,O-NHS,{F1E03529-4544-4D3C-A47C-3B97F55BAAD5},45418.0024835135
409,SHS_095._P,0.1039108,1.8917666,M21PA,{DA67EE66-4F0F-48F5-9048-9271C2244FC3},3469.12196244188
410,SHS_095._S,0.1047952,1.824746,M21PA,{A82DA411-57F8-4C20-8DE8-5D19EE4E6A65},3337.34580228514
411,SHS_095._S,93.6658199,116.7281318,O-NHS,{4615DA6A-309F-4803-A4A6-DD95938F9FC8},45418.0024835135
412,SHS_097._P,0,54.2982961,O-NHS,{75658C58-B550-493E-9927-975B00596EDA},117180.573647889
413,SHS_098._P,30.8571713,34.4693216,M21PA,{1FBFC963-9FB9-4601-8176-E1D4B0DAF671},6894.14453133473
414,SHS_098._S,31.0590006,34.6360176,M21PA,{FCB529A3-4349-4E57-B8EE-8BB3C8A5A518},6826.86244605443
415,SHS_103._P,0,1.7160655,M21PA,{E805D87B-8DC8-4F2A-8633-F3134260072F},3329.07051945173
416,SHS_103._S,0,1.7186431,M21PA,{C2CD9E0C-4C97-40A3-BE01-178FDA2E1105},3334.07695644682
417,SHS_105._P,0,0.5112829,O-NHS,{31884926-1B73-4A81-BD4B-B3ED87EDC48F},990.622029853415
418,SHS_105._S,0,0.5130282,O-NHS,{10954C34-4267-48FA-822A-7C466D785894},994.001176881248
419,SHS_107._P,0,4.8115376,M21PA,{58F4BD65-37CC-4206-8F4F-441BEF981AB8},9357.26567318738
420,SHS_107._S,0,4.7917172,M21PA,{A49E4A57-1F78-4BFE-A21A-88BFC5AC224F},9318.73150520786
421,SHS_108._P,0,5.2617126,M21PA,{8C3D52B9-15CA-4FA0-B1FC-67F842A9A90B},10712.1812835138
422,SHS_108._P,13.709911,15.8064558,M21PA,{F1102979-84E1-4C67-AB45-5CB2A75B71E0},4269.92981602423
423,SHS_108._P,15.8074558,18.610597,M21PA,{5FB95D9E-0D22-437A-9B26-12074BF335A2},5724.14409821197
424,SHS_108._P,18.611597,23.1261271,M21PA,{C9EFA633-0E38-4790-8B24-10DA2E56D882},9220.60171790533
425,SHS_108._S,13.6233339,15.7188255,M21PA,{B5047DA8-3867-4378-A7FC-3C0FEDC579A3},4267.78457346444
426,SHS_108._S,15.7198255,18.5229667,M21PA,{07CB2ACB-B512-4B03-958E-10EE10E7A4C3},5724.14409821197
427,SHS_108._S,18.5239667,23.0228558,M21PA,{5B485558-B978-4869-8019-0300E3E1A9B4},9188.65753155522
