Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008,PCT_SE_A12002_002,PCT_SE_A12002_003,PCT_SE_A12002_004,PCT_SE_A12002_005,PCT_SE_A12002_006,PCT_SE_A12002_007,PCT_SE_A12002_008
"06037408504","Census Tract 4085.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4085.04",,,,3845,503,965,1177,902,191,37,70,13.08,25.1,30.61,23.46,4.97,0.96,1.82
"06037408505","Census Tract 4085.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4085.05",,,,1837,215,276,633,573,91,26,23,11.7,15.02,34.46,31.19,4.95,1.42,1.25
"06037408623","Census Tract 4086.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.23",,,,2285,264,394,715,578,229,77,28,11.55,17.24,31.29,25.3,10.02,3.37,1.23
"06037408624","Census Tract 4086.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.24",,,,2366,156,379,665,916,157,27,66,6.59,16.02,28.11,38.72,6.64,1.14,2.79
"06037408625","Census Tract 4086.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.25",,,,2798,279,566,796,712,365,80,0,9.97,20.23,28.45,25.45,13.05,2.86,0
"06037408626","Census Tract 4086.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.26",,,,2914,328,473,568,1066,330,117,32,11.26,16.23,19.49,36.58,11.32,4.02,1.1
"06037408627","Census Tract 4086.27, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.27",,,,2146,155,405,605,664,227,70,20,7.22,18.87,28.19,30.94,10.58,3.26,0.93
"06037408628","Census Tract 4086.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.28",,,,3923,423,662,730,1438,417,124,129,10.78,16.87,18.61,36.66,10.63,3.16,3.29
"06037408629","Census Tract 4086.29, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.29",,,,2305,171,334,685,813,186,76,40,7.42,14.49,29.72,35.27,8.07,3.3,1.74
"06037408631","Census Tract 4086.31, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.31",,,,3736,628,1068,1320,517,160,25,18,16.81,28.59,35.33,13.84,4.28,0.67,0.48
"06037408703","Census Tract 4087.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.03",,,,4284,384,672,869,1726,339,251,43,8.96,15.69,20.28,40.29,7.91,5.86,1
"06037408705","Census Tract 4087.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.05",,,,4296,797,1333,922,865,262,105,12,18.55,31.03,21.46,20.14,6.1,2.44,0.28
"06037408707","Census Tract 4087.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.07",,,,4948,384,604,1247,1731,716,121,145,7.76,12.21,25.2,34.98,14.47,2.45,2.93
"06037408722","Census Tract 4087.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.22",,,,3364,517,808,1070,687,204,62,16,15.37,24.02,31.81,20.42,6.06,1.84,0.48
"06037408724","Census Tract 4087.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.24",,,,3241,790,1014,703,627,94,0,13,24.38,31.29,21.69,19.35,2.9,0,0.4
"06037408725","Census Tract 4087.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.25",,,,4749,848,1205,989,1348,305,29,25,17.86,25.37,20.83,28.38,6.42,0.61,0.53
"06037408800","Census Tract 4088, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4088",,,,2879,809,642,752,530,135,4,7,28.1,22.3,26.12,18.41,4.69,0.14,0.24
"06037408900","Census Tract 4089, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4089",,,,4534,377,999,1615,946,414,46,137,8.31,22.03,35.62,20.86,9.13,1.01,3.02
"06037409000","Census Tract 4090, Los Angeles County, California","ca","140","00",,,,"06","037",,,"409000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4090",,,,5416,1244,1389,1957,559,250,11,6,22.97,25.65,36.13,10.32,4.62,0.2,0.11
"06037409100","Census Tract 4091, Los Angeles County, California","ca","140","00",,,,"06","037",,,"409100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4091",,,,3838,1286,1014,918,484,130,0,6,33.51,26.42,23.92,12.61,3.39,0,0.16
"06037430003","Census Tract 4300.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4300.03",,,,3699,395,443,1052,1093,569,27,120,10.68,11.98,28.44,29.55,15.38,0.73,3.24
"06037430004","Census Tract 4300.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4300.04",,,,2513,505,543,759,462,139,40,65,20.1,21.61,30.2,18.38,5.53,1.59,2.59
"06037430005","Census Tract 4300.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4300.05",,,,2868,294,568,667,1027,129,118,65,10.25,19.8,23.26,35.81,4.5,4.11,2.27
"06037430101","Census Tract 4301.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4301.01",,,,3857,494,1041,1336,667,205,45,69,12.81,26.99,34.64,17.29,5.32,1.17,1.79
"06037430102","Census Tract 4301.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4301.02",,,,3434,936,1339,553,355,184,8,59,27.26,38.99,16.1,10.34,5.36,0.23,1.72
"06037430200","Census Tract 4302, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4302",,,,884,65,100,222,282,137,47,31,7.35,11.31,25.11,31.9,15.5,5.32,3.51
"06037430301","Census Tract 4303.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4303.01",,,,3409,184,294,911,1149,492,259,120,5.4,8.62,26.72,33.7,14.43,7.6,3.52
"06037430302","Census Tract 4303.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4303.02",,,,3811,317,548,1036,1237,481,111,81,8.32,14.38,27.18,32.46,12.62,2.91,2.13
"06037430400","Census Tract 4304, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4304",,,,3180,166,361,707,1101,453,295,97,5.22,11.35,22.23,34.62,14.25,9.28,3.05
"06037430501","Census Tract 4305.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4305.01",,,,3657,76,283,988,1253,699,226,132,2.08,7.74,27.02,34.26,19.11,6.18,3.61
"06037430502","Census Tract 4305.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4305.02",,,,5082,90,506,1142,1530,969,465,380,1.77,9.96,22.47,30.11,19.07,9.15,7.48
"06037430600","Census Tract 4306, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4306",,,,3183,206,212,572,1313,540,257,83,6.47,6.66,17.97,41.25,16.97,8.07,2.61
"06037430701","Census Tract 4307.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4307.01",,,,3868,249,505,1140,1303,415,161,95,6.44,13.06,29.47,33.69,10.73,4.16,2.46
"06037430721","Census Tract 4307.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4307.21",,,,2562,330,360,469,844,349,106,104,12.88,14.05,18.31,32.94,13.62,4.14,4.06
"06037430723","Census Tract 4307.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430723",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4307.23",,,,3427,100,811,806,1074,413,91,132,2.92,23.67,23.52,31.34,12.05,2.66,3.85
"06037430724","Census Tract 4307.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4307.24",,,,3745,225,692,764,1278,437,323,26,6.01,18.48,20.4,34.13,11.67,8.62,0.69
"06037430801","Census Tract 4308.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4308.01",,,,4585,349,1156,875,1458,556,108,83,7.61,25.21,19.08,31.8,12.13,2.36,1.81
"06037430802","Census Tract 4308.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4308.02",,,,2838,213,319,453,1122,495,192,44,7.51,11.24,15.96,39.53,17.44,6.77,1.55
"06037430803","Census Tract 4308.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4308.03",,,,3912,188,976,804,1189,516,139,100,4.81,24.95,20.55,30.39,13.19,3.55,2.56
"06037430901","Census Tract 4309.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4309.01",,,,2937,427,571,859,769,229,43,39,14.54,19.44,29.25,26.18,7.8,1.46,1.33
"06037430902","Census Tract 4309.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4309.02",,,,3702,244,795,1146,1033,365,97,22,6.59,21.47,30.96,27.9,9.86,2.62,0.59
"06037431002","Census Tract 4310.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4310.02",,,,2253,155,495,846,388,292,32,45,6.88,21.97,37.55,17.22,12.96,1.42,2
"06037431003","Census Tract 4310.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4310.03",,,,2954,220,686,585,927,340,66,130,7.45,23.22,19.8,31.38,11.51,2.23,4.4
"06037431004","Census Tract 4310.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4310.04",,,,2320,96,625,690,563,279,32,35,4.14,26.94,29.74,24.27,12.03,1.38,1.51
"06037431100","Census Tract 4311, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4311",,,,4851,1039,964,1022,996,703,11,116,21.42,19.87,21.07,20.53,14.49,0.23,2.39
"06037431200","Census Tract 4312, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4312",,,,4302,1149,1094,1024,768,236,13,18,26.71,25.43,23.8,17.85,5.49,0.3,0.42
"06037431300","Census Tract 4313, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4313",,,,1850,129,284,634,489,239,57,18,6.97,15.35,34.27,26.43,12.92,3.08,0.97
"06037431400","Census Tract 4314, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4314",,,,2830,402,925,658,585,192,17,51,14.2,32.69,23.25,20.67,6.78,0.6,1.8
"06037431501","Census Tract 4315.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4315.01",,,,3099,447,905,845,628,210,36,28,14.42,29.2,27.27,20.26,6.78,1.16,0.9
"06037431502","Census Tract 4315.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4315.02",,,,3449,466,784,1035,896,187,53,28,13.51,22.73,30.01,25.98,5.42,1.54,0.81
"06037431600","Census Tract 4316, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4316",,,,2742,213,387,688,907,357,125,65,7.77,14.11,25.09,33.08,13.02,4.56,2.37
"06037431701","Census Tract 4317.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4317.01",,,,4589,492,614,667,1647,813,261,95,10.72,13.38,14.53,35.89,17.72,5.69,2.07
"06037431800","Census Tract 4318, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4318",,,,3970,588,981,831,1013,393,75,89,14.81,24.71,20.93,25.52,9.9,1.89,2.24
"06037431900","Census Tract 4319, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4319",,,,2707,169,508,750,841,334,44,61,6.24,18.77,27.71,31.07,12.34,1.63,2.25
"06037432001","Census Tract 4320.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4320.01",,,,1800,361,485,301,448,143,40,22,20.06,26.94,16.72,24.89,7.94,2.22,1.22
"06037432002","Census Tract 4320.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4320.02",,,,3677,432,752,796,1153,391,98,55,11.75,20.45,21.65,31.36,10.63,2.67,1.5
"06037432101","Census Tract 4321.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4321.01",,,,3411,571,596,820,907,440,49,28,16.74,17.47,24.04,26.59,12.9,1.44,0.82
"06037432102","Census Tract 4321.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4321.02",,,,3909,365,878,879,1287,320,61,119,9.34,22.46,22.49,32.92,8.19,1.56,3.04
"06037432201","Census Tract 4322.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4322.01",,,,3480,555,1017,575,953,283,73,24,15.95,29.22,16.52,27.39,8.13,2.1,0.69
"06037432202","Census Tract 4322.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4322.02",,,,2885,871,531,720,568,87,35,73,30.19,18.41,24.96,19.69,3.02,1.21,2.53
"06037432300","Census Tract 4323, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4323",,,,2464,669,598,660,474,47,0,16,27.15,24.27,26.79,19.24,1.91,0,0.65
"06037432401","Census Tract 4324.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4324.01",,,,2617,637,760,804,312,96,0,8,24.34,29.04,30.72,11.92,3.67,0,0.31
"06037432402","Census Tract 4324.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4324.02",,,,3649,1183,1295,671,439,26,35,0,32.42,35.49,18.39,12.03,0.71,0.96,0
"06037432501","Census Tract 4325.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4325.01",,,,3107,920,529,931,582,62,71,12,29.61,17.03,29.96,18.73,2,2.29,0.39
"06037432502","Census Tract 4325.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4325.02",,,,2918,576,1047,652,533,89,0,21,19.74,35.88,22.34,18.27,3.05,0,0.72
"06037432601","Census Tract 4326.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4326.01",,,,4218,1212,1605,755,556,47,43,0,28.73,38.05,17.9,13.18,1.11,1.02,0
"06037432602","Census Tract 4326.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4326.02",,,,3238,874,996,836,375,117,13,27,26.99,30.76,25.82,11.58,3.61,0.4,0.83
"06037432700","Census Tract 4327, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4327",,,,3147,963,1025,748,274,123,14,0,30.6,32.57,23.77,8.71,3.91,0.44,0
"06037432801","Census Tract 4328.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4328.01",,,,1797,653,563,349,217,15,0,0,36.34,31.33,19.42,12.08,0.83,0,0
"06037432802","Census Tract 4328.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4328.02",,,,3384,1325,876,756,365,62,0,0,39.15,25.89,22.34,10.79,1.83,0,0
"06037432901","Census Tract 4329.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4329.01",,,,2861,818,641,725,463,108,99,7,28.59,22.4,25.34,16.18,3.77,3.46,0.24
"06037432902","Census Tract 4329.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4329.02",,,,2203,590,633,536,380,45,5,14,26.78,28.73,24.33,17.25,2.04,0.23,0.64
"06037433103","Census Tract 4331.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4331.03",,,,5130,2193,1254,933,649,101,0,0,42.75,24.44,18.19,12.65,1.97,0,0
"06037433200","Census Tract 4332, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4332",,,,4314,1485,1368,757,436,114,136,18,34.42,31.71,17.55,10.11,2.64,3.15,0.42
"06037433302","Census Tract 4333.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.02",,,,1302,506,420,211,158,0,7,0,38.86,32.26,16.21,12.14,0,0.54,0
"06037433304","Census Tract 4333.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.04",,,,2687,1044,695,633,233,37,0,45,38.85,25.87,23.56,8.67,1.38,0,1.67
"06037433305","Census Tract 4333.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.05",,,,2958,1394,636,726,171,31,0,0,47.13,21.5,24.54,5.78,1.05,0,0
"06037433306","Census Tract 4333.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.06",,,,2229,846,690,404,230,50,6,3,37.95,30.96,18.12,10.32,2.24,0.27,0.13
"06037433307","Census Tract 4333.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.07",,,,1834,572,319,411,408,111,13,0,31.19,17.39,22.41,22.25,6.05,0.71,0
"06037433402","Census Tract 4334.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4334.02",,,,3170,1455,709,611,300,57,24,14,45.9,22.37,19.27,9.46,1.8,0.76,0.44
"06037433403","Census Tract 4334.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4334.03",,,,3144,1265,1075,656,148,0,0,0,40.24,34.19,20.87,4.71,0,0,0
"06037433505","Census Tract 4335.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4335.05",,,,3074,1351,1012,450,208,43,10,0,43.95,32.92,14.64,6.77,1.4,0.33,0
"06037433506","Census Tract 4335.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4335.06",,,,2614,1353,781,400,58,12,10,0,51.76,29.88,15.3,2.22,0.46,0.38,0
"06037433601","Census Tract 4336.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4336.01",,,,3809,1467,773,818,648,59,30,14,38.51,20.29,21.48,17.01,1.55,0.79,0.37
"06037433602","Census Tract 4336.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4336.02",,,,1950,778,507,300,336,26,3,0,39.9,26,15.38,17.23,1.33,0.15,0
"06037433803","Census Tract 4338.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4338.03",,,,2289,653,701,598,248,82,0,7,28.53,30.62,26.12,10.83,3.58,0,0.31
"06037433804","Census Tract 4338.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4338.04",,,,2760,1204,827,504,163,62,0,0,43.62,29.96,18.26,5.91,2.25,0,0
"06037433901","Census Tract 4339.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4339.01",,,,3642,1736,968,610,278,42,0,8,47.67,26.58,16.75,7.63,1.15,0,0.22
"06037433903","Census Tract 4339.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4339.03",,,,3459,1348,1082,798,172,59,0,0,38.97,31.28,23.07,4.97,1.71,0,0
"06037434001","Census Tract 4340.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4340.01",,,,2762,1057,929,432,244,100,0,0,38.27,33.64,15.64,8.83,3.62,0,0
"06037434003","Census Tract 4340.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4340.03",,,,2529,1125,646,573,143,42,0,0,44.48,25.54,22.66,5.65,1.66,0,0
"06037434004","Census Tract 4340.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4340.04",,,,2244,927,474,588,171,54,9,21,41.31,21.12,26.2,7.62,2.41,0.4,0.94
"06037434100","Census Tract 4341, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4341",,,,4082,1943,939,756,368,55,0,21,47.6,23,18.52,9.02,1.35,0,0.51
"06037460001","Census Tract 4600.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4600.01",,,,1416,4,54,349,337,386,221,65,0.28,3.81,24.65,23.8,27.26,15.61,4.59
"06037460002","Census Tract 4600.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4600.02",,,,2242,63,148,454,817,461,237,62,2.81,6.6,20.25,36.44,20.56,10.57,2.77
"06037460101","Census Tract 4601.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4601.01",,,,4653,145,194,1168,1402,785,544,415,3.12,4.17,25.1,30.13,16.87,11.69,8.92
