Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A12002A_001,SE_A12002A_002,SE_A12002A_003,SE_A12002A_004,SE_A12002A_005,SE_A12002A_006,SE_A12002A_007,SE_A12002A_008,PCT_SE_A12002A_002,PCT_SE_A12002A_003,PCT_SE_A12002A_004,PCT_SE_A12002A_005,PCT_SE_A12002A_006,PCT_SE_A12002A_007,PCT_SE_A12002A_008
"06037554106","Census Tract 5541.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5541.06",,,,1266,148,334,542,166,57,19,0,11.69,26.38,42.81,13.11,4.5,1.5,0
"06037554201","Census Tract 5542.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5542.01",,,,1324,362,374,337,199,39,0,13,27.34,28.25,25.45,15.03,2.95,0,0.98
"06037554203","Census Tract 5542.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5542.03",,,,1267,421,295,412,86,53,0,0,33.23,23.28,32.52,6.79,4.18,0,0
"06037554204","Census Tract 5542.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5542.04",,,,1535,519,506,249,218,43,0,0,33.81,32.96,16.22,14.2,2.8,0,0
"06037554301","Census Tract 5543.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5543.01",,,,1158,250,343,358,167,12,28,0,21.59,29.62,30.92,14.42,1.04,2.42,0
"06037554302","Census Tract 5543.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5543.02",,,,1393,318,529,354,126,66,0,0,22.83,37.98,25.41,9.05,4.74,0,0
"06037554403","Census Tract 5544.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5544.03",,,,1618,461,460,431,223,31,12,0,28.49,28.43,26.64,13.78,1.92,0.74,0
"06037554404","Census Tract 5544.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5544.04",,,,1582,348,370,639,140,77,0,8,22,23.39,40.39,8.85,4.87,0,0.51
"06037554405","Census Tract 5544.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5544.05",,,,1244,154,428,443,155,52,0,12,12.38,34.41,35.61,12.46,4.18,0,0.96
"06037554406","Census Tract 5544.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5544.06",,,,1506,250,328,496,312,98,14,8,16.6,21.78,32.93,20.72,6.51,0.93,0.53
"06037554511","Census Tract 5545.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.11",,,,1336,70,128,530,392,164,27,25,5.24,9.58,39.67,29.34,12.28,2.02,1.87
"06037554512","Census Tract 5545.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.12",,,,2647,62,252,511,1060,408,166,188,2.34,9.52,19.3,40.05,15.41,6.27,7.1
"06037554513","Census Tract 5545.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.13",,,,872,1,83,215,415,63,56,39,0.11,9.52,24.66,47.59,7.22,6.42,4.47
"06037554514","Census Tract 5545.14, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.14",,,,1775,134,283,556,495,120,160,27,7.55,15.94,31.32,27.89,6.76,9.01,1.52
"06037554515","Census Tract 5545.15, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.15",,,,1177,46,215,354,330,158,20,54,3.91,18.27,30.08,28.04,13.42,1.7,4.59
"06037554516","Census Tract 5545.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.16",,,,1315,24,177,265,524,229,44,52,1.83,13.46,20.15,39.85,17.41,3.35,3.95
"06037554517","Census Tract 5545.17, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.17",,,,1623,4,364,289,552,269,110,35,0.25,22.43,17.81,34.01,16.57,6.78,2.16
"06037554518","Census Tract 5545.18, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.18",,,,1681,72,262,458,534,225,42,88,4.28,15.59,27.25,31.77,13.38,2.5,5.23
"06037554519","Census Tract 5545.19, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.19",,,,1369,188,58,356,337,298,73,59,13.73,4.24,26,24.62,21.77,5.33,4.31
"06037554521","Census Tract 5545.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.21",,,,2031,180,186,657,661,250,68,29,8.86,9.16,32.35,32.55,12.31,3.35,1.43
"06037554522","Census Tract 5545.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.22",,,,1710,146,194,454,621,257,30,8,8.54,11.35,26.55,36.32,15.03,1.75,0.47
"06037554600","Census Tract 5546, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5546",,,,1388,282,382,391,247,67,0,19,20.32,27.52,28.17,17.8,4.83,0,1.37
"06037554700","Census Tract 5547, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5547",,,,1478,507,331,470,163,7,0,0,34.3,22.4,31.8,11.03,0.47,0,0
"06037554801","Census Tract 5548.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5548.01",,,,1061,446,219,207,133,56,0,0,42.04,20.64,19.51,12.54,5.28,0,0
"06037554802","Census Tract 5548.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5548.02",,,,2245,313,457,570,641,106,108,50,13.94,20.36,25.39,28.55,4.72,4.81,2.23
"06037554900","Census Tract 5549, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5549",,,,2119,308,598,543,415,181,0,74,14.54,28.22,25.63,19.58,8.54,0,3.49
"06037555001","Census Tract 5550.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5550.01",,,,1802,330,321,645,474,32,0,0,18.31,17.81,35.79,26.3,1.78,0,0
"06037555002","Census Tract 5550.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5550.02",,,,1159,92,281,424,216,122,18,6,7.94,24.25,36.58,18.64,10.53,1.55,0.52
"06037555105","Census Tract 5551.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5551.05",,,,1848,384,531,494,220,168,26,25,20.78,28.73,26.73,11.9,9.09,1.41,1.35
"06037555106","Census Tract 5551.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5551.06",,,,780,206,162,138,210,64,0,0,26.41,20.77,17.69,26.92,8.21,0,0
"06037555107","Census Tract 5551.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5551.07",,,,1738,101,562,581,314,134,46,0,5.81,32.34,33.43,18.07,7.71,2.65,0
"06037555202","Census Tract 5552.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5552.02",,,,1224,119,158,279,545,74,39,10,9.72,12.91,22.79,44.53,6.05,3.19,0.82
"06037555211","Census Tract 5552.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5552.11",,,,1856,767,341,409,184,125,14,16,41.33,18.37,22.04,9.91,6.73,0.75,0.86
"06037555212","Census Tract 5552.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5552.12",,,,1618,520,455,504,96,24,19,0,32.14,28.12,31.15,5.93,1.48,1.17,0
"06037555300","Census Tract 5553, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5553",,,,2711,701,945,835,157,47,16,10,25.86,34.86,30.8,5.79,1.73,0.59,0.37
"06037570001","Census Tract 5700.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5700.01",,,,1570,248,319,560,273,159,11,0,15.8,20.32,35.67,17.39,10.13,0.7,0
"06037570002","Census Tract 5700.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5700.02",,,,802,63,121,324,228,62,0,4,7.86,15.09,40.4,28.43,7.73,0,0.5
"06037570003","Census Tract 5700.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5700.03",,,,1521,53,472,649,270,60,11,6,3.48,31.03,42.67,17.75,3.94,0.72,0.39
"06037570100","Census Tract 5701, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5701",,,,1270,202,334,455,210,49,20,0,15.91,26.3,35.83,16.54,3.86,1.57,0
"06037570202","Census Tract 5702.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5702.02",,,,2028,522,543,595,245,79,44,0,25.74,26.78,29.34,12.08,3.9,2.17,0
"06037570203","Census Tract 5702.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5702.03",,,,963,402,266,159,90,46,0,0,41.74,27.62,16.51,9.35,4.78,0,0
"06037570204","Census Tract 5702.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5702.04",,,,1497,358,512,399,219,9,0,0,23.91,34.2,26.65,14.63,0.6,0,0
"06037570303","Census Tract 5703.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5703.03",,,,1264,324,417,377,95,51,0,0,25.63,32.99,29.83,7.52,4.03,0,0
"06037570304","Census Tract 5703.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5703.04",,,,1516,437,283,679,110,7,0,0,28.83,18.67,44.79,7.26,0.46,0,0
"06037570305","Census Tract 5703.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5703.05",,,,1481,467,399,398,181,0,0,36,31.53,26.94,26.87,12.22,0,0,2.43
"06037570306","Census Tract 5703.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5703.06",,,,1283,300,258,553,140,32,0,0,23.38,20.11,43.1,10.91,2.49,0,0
"06037570402","Census Tract 5704.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5704.02",,,,877,166,349,215,119,22,6,0,18.93,39.79,24.52,13.57,2.51,0.68,0
"06037570403","Census Tract 5704.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5704.03",,,,1074,436,373,205,60,0,0,0,40.6,34.73,19.09,5.59,0,0,0
"06037570404","Census Tract 5704.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5704.04",,,,1099,346,236,391,101,17,0,8,31.48,21.47,35.58,9.19,1.55,0,0.73
"06037570502","Census Tract 5705.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5705.02",,,,1973,670,428,592,236,35,12,0,33.96,21.69,30.01,11.96,1.77,0.61,0
"06037570503","Census Tract 5705.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5705.03",,,,886,117,432,285,52,0,0,0,13.21,48.76,32.17,5.87,0,0,0
"06037570504","Census Tract 5705.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5705.04",,,,963,252,144,323,182,26,0,36,26.17,14.95,33.54,18.9,2.7,0,3.74
"06037570601","Census Tract 5706.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5706.01",,,,1702,496,430,559,184,28,0,5,29.14,25.26,32.84,10.81,1.65,0,0.29
"06037570602","Census Tract 5706.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5706.02",,,,1920,455,492,554,398,21,0,0,23.7,25.62,28.85,20.73,1.09,0,0
"06037570603","Census Tract 5706.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5706.03",,,,1186,151,453,475,68,0,39,0,12.73,38.2,40.05,5.73,0,3.29,0
"06037570701","Census Tract 5707.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5707.01",,,,2451,290,504,809,597,164,87,0,11.83,20.56,33.01,24.36,6.69,3.55,0
"06037570703","Census Tract 5707.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5707.03",,,,1054,85,228,417,284,35,0,5,8.06,21.63,39.56,26.94,3.32,0,0.47
"06037570800","Census Tract 5708, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5708",,,,1817,151,365,631,429,194,27,20,8.31,20.09,34.73,23.61,10.68,1.49,1.1
"06037570901","Census Tract 5709.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5709.01",,,,2136,287,415,784,488,141,0,21,13.44,19.43,36.7,22.85,6.6,0,0.98
"06037570902","Census Tract 5709.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5709.02",,,,1393,33,370,598,315,34,14,29,2.37,26.56,42.93,22.61,2.44,1.01,2.08
"06037571000","Census Tract 5710, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5710",,,,1833,112,275,624,643,132,9,38,6.11,15,34.04,35.08,7.2,0.49,2.07
"06037571101","Census Tract 5711.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5711.01",,,,1943,72,508,749,500,103,11,0,3.71,26.15,38.55,25.73,5.3,0.57,0
"06037571102","Census Tract 5711.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5711.02",,,,1258,81,180,635,232,115,15,0,6.44,14.31,50.48,18.44,9.14,1.19,0
"06037571201","Census Tract 5712.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5712.01",,,,1611,126,309,645,432,90,0,9,7.82,19.18,40.04,26.82,5.59,0,0.56
"06037571202","Census Tract 5712.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5712.02",,,,1381,124,248,361,376,121,109,42,8.98,17.96,26.14,27.23,8.76,7.89,3.04
"06037571300","Census Tract 5713, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5713",,,,1436,94,388,444,340,152,18,0,6.55,27.02,30.92,23.68,10.58,1.25,0
"06037571400","Census Tract 5714, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5714",,,,1605,146,586,476,263,95,14,25,9.1,36.51,29.66,16.39,5.92,0.87,1.56
"06037571502","Census Tract 5715.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.02",,,,1470,210,219,511,388,100,9,33,14.29,14.9,34.76,26.39,6.8,0.61,2.24
"06037571504","Census Tract 5715.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.04",,,,1416,264,108,497,262,210,44,31,18.64,7.63,35.1,18.5,14.83,3.11,2.19
"06037571505","Census Tract 5715.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.05",,,,905,94,236,340,162,31,24,18,10.39,26.08,37.57,17.9,3.43,2.65,1.99
"06037571600","Census Tract 5716, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5716",,,,312,104,125,57,19,7,0,0,33.33,40.06,18.27,6.09,2.24,0,0
"06037571701","Census Tract 5717.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.01",,,,2053,532,554,624,251,84,8,0,25.91,26.98,30.39,12.23,4.09,0.39,0
"06037571703","Census Tract 5717.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.03",,,,1201,454,328,289,91,39,0,0,37.8,27.31,24.06,7.58,3.25,0,0
"06037571704","Census Tract 5717.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.04",,,,1243,292,273,463,164,25,18,8,23.49,21.96,37.25,13.19,2.01,1.45,0.64
"06037571800","Census Tract 5718, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5718",,,,1177,62,112,379,369,127,61,67,5.27,9.52,32.2,31.35,10.79,5.18,5.69
"06037571900","Census Tract 5719, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5719",,,,2097,59,459,566,656,255,56,46,2.81,21.89,26.99,31.28,12.16,2.67,2.19
"06037572001","Census Tract 5720.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5720.01",,,,2333,150,133,696,811,425,66,52,6.43,5.7,29.83,34.76,18.22,2.83,2.23
"06037572201","Census Tract 5722.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5722.01",,,,2037,442,606,499,391,46,53,0,21.7,29.75,24.5,19.19,2.26,2.6,0
"06037572202","Census Tract 5722.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5722.02",,,,1298,232,210,525,198,118,15,0,17.87,16.18,40.45,15.25,9.09,1.16,0
"06037572301","Census Tract 5723.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5723.01",,,,1304,523,276,275,181,41,0,8,40.11,21.17,21.09,13.88,3.14,0,0.61
"06037572500","Census Tract 5725, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5725",,,,1110,222,319,414,134,21,0,0,20,28.74,37.3,12.07,1.89,0,0
"06037572600","Census Tract 5726, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5726",,,,1626,264,398,697,162,88,0,17,16.24,24.48,42.87,9.96,5.41,0,1.05
"06037572700","Census Tract 5727, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5727",,,,1758,473,507,422,340,4,12,0,26.91,28.84,24,19.34,0.23,0.68,0
"06037573002","Census Tract 5730.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.02",,,,954,316,329,222,87,0,0,0,33.12,34.49,23.27,9.12,0,0,0
"06037573003","Census Tract 5730.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.03",,,,602,148,88,226,96,32,3,9,24.58,14.62,37.54,15.95,5.32,0.5,1.5
"06037573004","Census Tract 5730.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.04",,,,1483,594,402,338,106,34,9,0,40.05,27.11,22.79,7.15,2.29,0.61,0
"06037573101","Census Tract 5731.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5731.01",,,,1386,285,288,299,460,29,25,0,20.56,20.78,21.57,33.19,2.09,1.8,0
"06037573102","Census Tract 5731.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5731.02",,,,864,118,250,120,182,109,18,67,13.66,28.94,13.89,21.06,12.62,2.08,7.75
"06037573201","Census Tract 5732.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5732.01",,,,1382,570,189,497,104,10,12,0,41.24,13.68,35.96,7.53,0.72,0.87,0
"06037573202","Census Tract 5732.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5732.02",,,,2319,908,490,484,326,111,0,0,39.15,21.13,20.87,14.06,4.79,0,0
"06037573300","Census Tract 5733, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5733",,,,1024,435,242,278,51,18,0,0,42.48,23.63,27.15,4.98,1.76,0,0
"06037573401","Census Tract 5734.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.01",,,,477,79,104,160,109,12,6,7,16.56,21.8,33.54,22.85,2.52,1.26,1.47
"06037573402","Census Tract 5734.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.02",,,,2546,173,360,1345,455,161,0,52,6.79,14.14,52.83,17.87,6.32,0,2.04
"06037573403","Census Tract 5734.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.03",,,,1200,91,141,255,559,58,69,27,7.58,11.75,21.25,46.58,4.83,5.75,2.25
"06037573601","Census Tract 5736.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5736.01",,,,2294,285,418,888,477,131,33,62,12.42,18.22,38.71,20.79,5.71,1.44,2.7
"06037573700","Census Tract 5737, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5737",,,,1685,113,264,489,517,258,15,29,6.71,15.67,29.02,30.68,15.31,0.89,1.72
"06037573800","Census Tract 5738, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5738",,,,1446,59,294,397,372,257,26,41,4.08,20.33,27.46,25.73,17.77,1.8,2.84
"06037573902","Census Tract 5739.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5739.02",,,,764,24,36,158,277,130,120,19,3.14,4.71,20.68,36.26,17.02,15.71,2.49
